ID,COUNTRY,ISO,ADMIN_LEVEL_NAME,PCODE,REGION,LOG_TYPE,CATEGORY,MEASURE,TARGETED_POP_GROUP,NON_COMPLIANCE,DATE_IMPLEMENTED
348,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,Not applicable,29/02/2020
1476,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,14/03/2020
1475,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,Not applicable,16/03/2020
1474,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Movement restrictions,Border closure,No,Not applicable,19/03/2020
1477,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not applicable,19/03/2020
1478,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not applicable,19/03/2020
1479,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,19/03/2020
1480,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,19/03/2020
1481,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Movement restrictions,Curfews,No,Fines,20/03/2020
2715,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,23/03/2020
2716,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,23/03/2020
2717,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Public health measures,General recommendations,No,Not available,23/03/2020
2701,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Movement restrictions,Curfews,No,Not available,27/03/2020
4016,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Public health measures,Other public health measures enforced,No,Not applicable,27/03/2020
3734,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Fines,03/04/2020
3735,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Movement restrictions,Checkpoints within the country,No,Not available,03/04/2020
3975,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,03/04/2020
352,Dominican Republic,DOM,,,Americas,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,
3976,Ecuador,ECU,,,Americas,Introduction / extension of measures,Lockdown,Partial lockdown,No,Not applicable,02/03/2020
3977,Ecuador,ECU,,,Americas,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,02/03/2020
3979,Ecuador,ECU,,,Americas,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not applicable,02/03/2020
3980,Ecuador,ECU,,,Americas,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,02/03/2020
3982,Ecuador,ECU,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,02/03/2020
3981,Ecuador,ECU,,,Americas,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,No,Not applicable,03/03/2020
3978,Ecuador,ECU,,,Americas,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,05/03/2020
60,Ecuador,ECU,,,Americas,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,12/03/2020
1483,Ecuador,ECU,,,Americas,Introduction / extension of measures,Lockdown,Partial lockdown,No,Up to detention,17/03/2020
1484,Ecuador,ECU,,,Americas,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not applicable,17/03/2020
1485,Ecuador,ECU,,,Americas,Introduction / extension of measures,Social distancing,Public services closure,No,Not applicable,17/03/2020
1486,Ecuador,ECU,,,Americas,Introduction / extension of measures,Movement restrictions,Border closure,No,Not applicable,17/03/2020
1487,Ecuador,ECU,,,Americas,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,17/03/2020
1488,Ecuador,ECU,,,Americas,Introduction / extension of measures,Movement restrictions,Curfews,No,Up to detention,21/03/2020
1489,Ecuador,ECU,Guayas Province,,Americas,Introduction / extension of measures,Movement restrictions,Curfews,No,Up to detention,21/03/2020
1482,Ecuador,ECU,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not applicable,22/03/2020
2718,Ecuador,ECU,,,Americas,Introduction / extension of measures,Movement restrictions,Curfews,No,Up to detention,25/03/2020
2745,Ecuador,ECU,Guayas,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Military deployment,No,Not applicable,25/03/2020
4003,Ecuador,ECU,,,Americas,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not applicable,28/03/2020
4002,Ecuador,ECU,,,Americas,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,02/04/2020
1166,Egypt,EGY,,,Africa,Introduction / extension of measures,Social distancing,Schools closure,No,,15/03/2020
1171,Egypt,EGY,,,Africa,Introduction / extension of measures,Social distancing,Public services closure,No,,15/03/2020
1166,Egypt,EGY,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,,17/03/2020
3860,Egypt,EGY,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,17/03/2020
795,Egypt,EGY,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,No,,19/03/2020
1163,Egypt,EGY,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,No,,19/03/2020
3861,Egypt,EGY,,,Africa,Introduction / extension of measures,Movement restrictions,Visa restrictions,No,Not applicable,24/03/2020
2225,Egypt,EGY,,,Africa,Introduction / extension of measures,Movement restrictions,Curfews,No,Fines,25/03/2020
2226,Egypt,EGY,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,25/03/2020
2227,Egypt,EGY,,,Africa,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,25/03/2020
2233,Egypt,EGY,,,Africa,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,25/03/2020
2981,Egypt,EGY,,,Africa,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Up to detention,25/03/2020
721,Egypt,EGY,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,,
722,Egypt,EGY,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,,
723,Egypt,EGY,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,,
1164,Egypt,EGY,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,Yes,,
1134,El Salvador,SLV,,,Americas,Introduction / extension of measures,Social distancing,Schools closure,Yes,,11/03/2020
1136,El Salvador,SLV,,,Americas,Introduction / extension of measures,Lockdown,Partial lockdown,No,,11/03/2020
1137,El Salvador,SLV,,,Americas,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,11/03/2020
1138,El Salvador,SLV,,,Americas,Introduction / extension of measures,Movement restrictions,Border closure,Yes,,11/03/2020
1139,El Salvador,SLV,,,Americas,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,11/03/2020
1140,El Salvador,SLV,,,Americas,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,11/03/2020
1141,El Salvador,SLV,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,,11/03/2020
104,El Salvador,SLV,,,Americas,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Not available,12/03/2020
105,El Salvador,SLV,,,Americas,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,Refusal to enter the country,12/03/2020
1133,El Salvador,SLV,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,,14/03/2020
1132,El Salvador,SLV,,,Americas,Introduction / extension of measures,Movement restrictions,Border closure,No,,17/03/2020
1135,El Salvador,SLV,Metapan,,Americas,Introduction / extension of measures,Lockdown,Partial lockdown,Yes,,18/03/2020
3059,El Salvador,SLV,,,Americas,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Other (add in comments),18/03/2020
3060,El Salvador,SLV,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,18/03/2020
2332,El Salvador,SLV,,,Americas,Introduction / extension of measures,Lockdown,Partial lockdown,No,Arrest/Detention,22/03/2020
3625,El Salvador,SLV,,,Americas,Introduction / extension of measures,Lockdown,Partial lockdown,No,Arrest/Detention,22/03/2020
2333,El Salvador,SLV,,,Americas,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,Yes,Other (add in comments),23/03/2020
3626,El Salvador,SLV,,,Americas,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not applicable,02/04/2020
3627,El Salvador,SLV,,,Americas,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not available,02/04/2020
3628,El Salvador,SLV,,,Americas,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not available,02/04/2020
3629,El Salvador,SLV,,,Americas,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Not available,02/04/2020
3630,El Salvador,SLV,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,02/04/2020
3631,El Salvador,SLV,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not available,02/04/2020
3632,El Salvador,SLV,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not available,02/04/2020
355,Equatorial Guinea,GNQ,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,15/03/2020
356,Equatorial Guinea,GNQ,,,Africa,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Not applicable,15/03/2020
1278,Equatorial Guinea,GNQ,,,Africa,Introduction / extension of measures,Movement restrictions,Border closure,No,,15/03/2020
